1548,45
1549,55
1550,54
1551,44
1552,56
15,53
1553,45
1554,39
155,51
1555,55
1556,46
1557,52
1558,42
1559,53
1560,46
1561,50
1562,52
1563,42
1564,49
156,51
1565,52
1566,55
1567,52
1568,38
1569,46
1570,45
1571,51
1572,54
1573,47
157,38
1574,54
1575,57
1576,49
1577,58
1578,48
1579,54
1580,55
1581,44
1582,54
1583,53
1584,50
1585,46
158,57
1586,55
1587,52
1588,55
1589,47
1590,45
1591,59
1592,56
1593,48
1594,53
159,47
1595,46
1596,50
1597,47
1598,58
1599,47
1600,52
1601,51
1602,42
1603,56
1604,41
160,51
1605,42
1606,51
1607,44
1608,52
1609,53
1610,50
1611,46
1612,58
1613,46
1614,47
161,46
1615,49
1616,52
1617,58
1618,49
1619,56
1620,52
1621,48
1622,45
1623,48
1624,44
162,51
1625,52
1626,50
1627,46
1628,49
1629,41
1630,50
1631,44
1632,45
1633,54
163,42
1634,51
1635,45
1636,47
1637,52
1638,51
1639,50
1640,47
1641,60
1642,52
1643,44
1644,53
164,48
1645,43
1646,52
1647,55
1648,53
1649,57
1650,59
16,51
1651,42
1652,41
1653,48
1654,41
165,50
1655,55
1656,46
1657,41
1658,54
1659,37
1660,52
1661,45
1662,48
1663,53
166,42
1664,44
1665,54
1666,51
1667,49
1668,52
1669,47
1670,51
1671,47
1672,51
1673,43
1674,51
167,48
1675,52
1676,52
1677,46
1678,53
1679,42
1680,48
1681,53
1682,47
1683,45
1684,53
168,47
1685,43
1686,48
1687,39
1688,46
1689,54
1690,48
1691,47
1692,43
1693,52
1694,38
169,45
1695,45
1696,52
1697,46
1698,42
1699,52
1700,49
1701,46
1702,51
1703,45
1704,54
170,50
1705,53
1706,47
1707,52
1708,42
1709,57
1710,40
1711,49
1712,56
1713,48
171,44
1714,52
1715,45
1716,42
1717,52
1718,53
1719,44
1720,49
1721,48
1722,51
1723,51
1724,51
172,51
1725,56
1726,59
1727,46
1728,53
1729,51
1730,47
1731,47
1732,54
1733,49
1734,59
1735,47
173,57
1736,54
1737,54
1738,53
1739,57
1740,55
1741,55
1742,48
1743,46
1744,57
174,49
1745,52
1746,47
1747,42
1748,45
1749,43
1750,46
1751,57
1752,53
1753,50
17,54
1754,49
1755,59
175,56
1756,43
1757,51
1758,46
1759,47
1760,39
1761,45
1762,43
1763,52
1764,39
176,50
1765,53
1766,57
1767,54
1768,48
1769,49
1770,52
1771,55
1772,51
1773,50
1774,55
177,53
1775,42
1776,48
1777,48
1778,46
1779,51
1780,39
1781,41
1782,46
1783,49
1784,48
178,51
1785,45
1786,41
1787,47
1788,57
1789,43
1790,52
1791,61
1792,55
1793,53
1794,51
179,53
1795,48
1796,52
1797,55
1798,44
1799,53
1800,40
1801,49
1802,49
1803,54
1804,55
1805,49
180,55
1806,47
1807,57
1808,52
1809,52
1810,47
1811,48
1812,58
1813,53
1814,55
181,46
1815,45
1816,59
1817,48
1818,42
1819,46
1820,59
1821,43
1822,47
1823,50
1824,51
182,51
1825,47
1826,47
1827,52
1828,56
1829,56
1830,42
1831,52
1832,56
1833,45
1834,48
183,48
1835,46
1836,55
1837,55
1838,50
1839,49
1840,47
1841,47
1842,56
1843,49
1844,56
1845,58
184,61
1846,47
1847,41
1848,44
1849,57
1850,51
1851,52
1852,49
1853,58
1854,50
185,50
1855,47
1856,56
1857,51
1858,42
18,59
1859,46
1860,43
1861,50
1862,56
1863,48
1864,50
186,49
1865,56
1866,47
1867,48
1868,46
1869,49
1870,46
1871,56
1872,53
1873,47
187,44
1874,47
1875,36
1876,47
1877,45
1878,55
1879,49
1880,51
1881,54
1882,40
1883,52
1884,44
188,54
1885,53
1886,47
1887,48
1888,44
1889,53
1890,59
1891,54
1892,49
1893,55
1894,52
189,47
1895,53
1896,53
1897,48
1898,47
1899,59
1900,55
1901,42
1902,52
1903,43
1904,46
190,48
1905,49
1906,44
1907,47
1908,56
1909,51
1910,50
1911,53
1912,46
1913,56
1914,55
191,54
1915,48
1916,43
1917,46
1918,54
1919,44
1920,51
1921,51
1922,46
1923,52
1924,47
192,49
1925,44
1926,41
1927,56
1928,58
1929,49
1930,52
1931,44
1932,57
1933,59
1934,52
193,48
1935,45
1936,47
1937,49
1938,54
1939,59
1940,47
1941,51
1942,46
1943,52
1944,49
194,52
1945,46
1946,50
1947,47
1948,55
19,49
1949,49
1950,51
1951,46
1952,51
1953,47
1954,53
1955,42
195,56
1956,39
1957,52
1958,53
1959,47
1960,48
1961,51
1962,52
1963,55
1964,45
196,50
1965,56
1966,46
1967,57
1968,41
1969,64
1970,52
1971,59
1972,47
1973,51
1974,49
197,50
1975,47
1976,54
1977,50
1978,54
1979,54
1980,49
1981,47
1982,55
1983,53
198,40
1984,45
1985,43
1986,53
1987,51
1988,51
1989,53
1990,48
1991,41
1992,56
1993,55
1994,54
199,50
1995,50
1996,47
1997,47
1998,53
1999,49
2000,46
2001,58
2002,51
2003,56
2004,51
200,49
2005,45
2006,52
2007,59
2008,48
2009,54
2010,58
2011,57
2012,47
2013,53
2014,44
2015,53
201,58
2016,50
2017,44
2018,54
2019,47
2020,57
2021,44
2022,53
2023,64
2024,48
202,51
2025,55
2026,51
2027,51
2028,51
2029,46
2030,46
2031,52
2032,51
2033,40
2034,44
203,53
2035,44
2036,48
2037,46
2038,48
2039,49
2040,50
2041,47
2042,55
2043,62
2044,54
204,48
2045,51
2046,55
2047,50
2048,47
2049,44
2050,48
2051,47
2052,55
2053,53
205,40
2054,44
2055,48
2056,47
2057,54
2058,50
2059,54
20,60
2060,56
2061,47
2062,50
2063,54
2064,53
206,54
2065,44
2066,52
2067,50
2068,40
2069,45
2070,45
2071,51
2072,50
2073,46
2074,60
207,48
2075,46
2076,47
2077,56
2078,50
2079,54
2080,53
2081,50
2082,53
2083,51
2084,54
208,54
2085,58
2086,46
2087,45
2088,52
2089,48
2090,46
2091,51
2092,47
2093,47
2094,55
209,46
2095,54
2096,58
2097,46
2098,46
2099,52
2100,56
2101,53
2102,63
2103,49
210,43
2104,52
2105,42
2106,41
2107,53
2108,55
2109,55
2110,45
2111,51
2112,40
2113,49
2114,46
211,52
2115,49
2116,49
2117,52
2118,56
2119,58
2120,47
2121,39
2122,45
2123,41
2124,54
212,51
2125,52
2126,45
2127,49
2128,58
2129,42
2130,46
2131,49
2132,52
2133,56
2134,47
213,49
2135,51
2136,40
2137,44
2138,53
2139,52
2140,54
2141,51
2142,50
2143,53
214,43
2144,48
2145,48
2146,46
2147,52
2148,54
2149,49
2150,52
21,51
2151,47
2152,50
2153,45
2154,44
215,52
2155,48
2156,60
2157,60
2158,59
2159,52
2160,50
2161,46
2162,49
2163,55
2164,48
216,49
2165,53
2166,50
2167,45
2168,50
2169,48
2170,41
2171,44
2172,49
2173,46
2174,46
2175,50
217,61
2176,49
2177,54
2178,52
2179,46
2180,49
2181,54
2182,58
2183,46
2184,50
218,48
2185,59
2186,47
2187,54
2188,55
2189,47
2190,50
2191,46
2192,53
2193,47
2194,49
219,49
2195,45
2196,51
2197,51
2198,40
2199,52
2200,48
2201,39
2202,55
2203,58
2204,58
220,52
2205,54
2206,42
2207,60
2208,54
2209,38
2210,45
2211,52
2212,47
2213,50
2214,50
221,51
2215,50
2216,57
2217,52
2218,47
2219,49
2220,48
2221,51
2222,47
2223,50
222,42
2224,51
2225,61
2226,50
2227,53
2228,47
2229,48
2230,52
2231,42
2232,47
2233,61
2234,56
223,49
2235,46
2236,50
2237,44
2238,57
2239,58
2240,57
2241,57
2242,61
2243,50
2244,54
224,47
2245,56
2246,51
2247,39
2248,44
2249,53
2250,54
2251,40
2252,49
2253,47
22,54
225,40
2254,52
2255,52
2256,53
2257,51
2258,56
2259,42
2260,45
2261,40
2262,43
2263,50
2264,53
226,47
2265,44
2266,56
2267,52
2268,58
2269,51
2270,45
2271,47
2272,52
2273,53
2274,46
227,53
2275,52
2276,53
2277,59
2278,54
2279,41
2280,52
2281,40
2282,59
2283,41
2284,51
228,49
2285,47
2286,47
2287,54
2288,50
2289,40
2290,48
2291,46
2292,52
2293,52
2294,57
229,49
2295,58
2296,54
2297,53
2298,55
2299,46
2300,58
2301,46
2302,50
2303,59
2304,57
230,48
2305,50
2306,55
2307,45
2308,48
2309,49
2310,60
2311,48
2312,54
2313,60
231,44
2314,45
2315,51
2316,48
2317,40
2318,48
2319,46
2320,46
2321,57
2322,55
2323,56
2324,49
232,54
2325,50
2326,43
2327,48
2328,48
2329,39
2330,52
2331,60
2332,51
2333,53
233,40
2334,50
2335,53
2336,46
2337,51
2338,49
2339,44
2340,52
2341,51
2342,45
2343,54
234,45
2344,54
2345,52
23,46
2346,53
2347,47
2348,52
2349,51
2350,51
2351,55
2352,50
2353,47
2354,48
235,48
2355,53
2356,47
2357,43
2358,55
2359,49
2360,45
2361,54
2362,47
2363,49
236,45
2364,52
2365,46
2366,58
2367,62
2368,43
2369,45
2370,50
2371,39
2372,51
2373,52
2374,48
237,54
2375,57
2376,45
2377,45
2378,49
2379,46
2380,46
2381,49
2382,54
2383,54
2384,49
238,46
2385,49
2386,52
2387,53
2388,57
2389,55
2390,52
2391,55
2392,55
2393,48
239,44
2394,53
2395,51
2396,50
2397,50
2398,47
2399,58
2400,59
2401,56
2402,52
2403,51
2404,47
240,51
2405,50
2406,49
2407,52
2408,53
2409,51
2410,51
2411,52
2412,49
2413,46
2414,55
241,53
2415,51
2416,62
2417,47
2418,55
2419,47
2420,47
2421,48
2422,49
2423,48
2424,53
2425,41
242,57
2426,45
2427,55
2428,46
2429,48
2430,49
2431,48
2432,49
2433,47
2434,48
243,54
2435,53
2436,48
2437,53
2438,44
2439,57
2440,37
2441,49
2442,47
2443,43
2444,48
244,45
2445,47
2446,53
2447,51
2448,44
2449,37
2450,51
2451,49
2452,45
2453,53
2454,56
245,50
2455,47
2456,41
2457,47
24,58
2458,45
2459,51
2,46
2460,35
2461,47
2462,48
2463,50
2464,48
246,47
2465,53
2466,51
2467,51
2468,46
2469,47
2470,47
2471,55
2472,58
2473,44
2474,51
247,49
2475,46
2476,50
2477,60
2478,46
2479,40
2480,46
2481,47
2482,49
2483,41
2484,47
248,54
2485,49
2486,58
2487,44
2488,51
2489,53
2490,47
2491,47
2492,52
2493,44
2494,47
249,51
2495,48
2496,48
2497,47
2498,42
2499,41
2500,55
2501,51
2502,53
2503,49
250,42
2504,53
2505,51
2506,47
2507,57
2508,59
2509,47
2510,61
2511,52
2512,50
2513,50
2514,54
2515,49
251,55
2516,52
2517,47
2518,48
2519,44
2520,38
2521,43
2522,53
2523,48
2524,48
252,51
2525,49
2526,46
2527,53
2528,55
2529,50
2530,41
2531,46
2532,58
2533,51
2534,52
253,52
2535,47
2536,50
2537,49
2538,38
2539,52
2540,47
2541,52
2542,41
2543,46
2544,57
254,49
2545,49
2546,50
2547,46
2548,50
2549,40
2550,48
2551,56
2552,56
2553,54
25,54
2554,50
255,50
2555,62
2556,47
2557,41
2558,48
2559,52
2560,52
2561,42
2562,42
2563,58
256,42
2564,52
2565,46
2566,49
2567,55
2568,50
2569,46
2570,53
2571,52
2572,49
2573,50
2574,43
2575,49
257,55
2576,45
2577,48
2578,41
2579,51
2580,45
2581,50
2582,47
2583,48
2584,45
258,48
2585,47
2586,55
2587,47
2588,47
2589,49
2590,56
2591,53
2592,54
2593,47
2594,51
259,48
2595,43
2596,56
2597,51
2598,55
2599,47
2600,44
2601,39
2602,47
2603,48
2604,48
260,54
2605,49
2606,48
2607,52
2608,46
2609,55
2610,57
2611,50
2612,48
2613,46
2614,51
261,53
2615,52
2616,45
2617,43
2618,58
2619,54
2620,53
2621,43
2622,52
2623,49
2624,54
262,50
2625,43
2626,55
2627,42
2628,51
2629,34
2630,47
2631,54
2632,46
2633,47
263,42
2634,49
2635,48
2636,46
2637,47
2638,43
2639,47
2640,50
2641,52
2642,50
2643,50
264,43
2644,50
2645,42
2646,50
2647,45
2648,49
2649,46
2650,41
2651,43
2652,57
2653,49
2654,50
265,52
2655,48
2656,60
2657,47
2658,55
2659,43
2660,51
2661,54
2662,52
2663,50
2664,41
266,47
26,65
2665,45
2666,54
2667,45
2668,52
2669,49
2670,55
2671,50
2672,51
2673,46
2674,54
2675,48
267,57
2676,48
2677,45
2678,39
2679,55
2680,40
2681,44
2682,47
2683,41
2684,49
268,47
2685,53
2686,56
2687,54
2688,49
2689,52
2690,51
2691,46
2692,47
2693,51
2694,41
269,45
2695,55
2696,44
2697,52
2698,55
2699,50
2700,50
2701,51
2702,52
2703,45
2704,54
270,52
2705,49
2706,47
2707,48
2708,52
2709,45
2710,51
2711,43
2712,55
2713,53
2714,56
271,50
2715,56
2716,49
2717,47
2718,55
2719,70
2720,55
2721,43
2722,43
2723,49
2724,35
272,47
2725,57
2726,47
2727,44
2728,50
2729,46
2730,54
2731,45
2732,50
2733,56
2734,54
273,49
2735,51
2736,53
2737,54
2738,58
2739,59
2740,50
2741,45
2742,55
2743,47
2744,49
274,50
2745,53
27,46
2746,54
2747,47
2748,45
2749,52
2750,47
2751,54
2752,54
2753,54
2754,48
275,49
2755,56
2756,49
2757,57
2758,47
2759,53
2760,48
2761,43
2762,46
2763,50
2764,55
276,46
2765,50
2766,53
2767,51
2768,55
2769,46
2770,47
2771,54
2772,51
2773,46
2774,58
2775,48
277,56
2776,38
2777,47
2778,50
2779,53
2780,52
2781,52
2782,44
2783,39
2784,48
278,47
2785,49
2786,48
2787,47
2788,49
2789,48
2790,51
2791,49
2792,47
2793,45
2794,56
279,48
2795,53
2796,44
2797,55
2798,37
2799,51
2800,43
2801,50
2802,52
2803,56
2804,43
280,46
2805,44
2806,42
2807,47
2808,54
2809,54
2810,53
2811,53
2812,46
2813,54
2814,42
281,51
2815,45
2816,42
2817,55
2818,46
2819,43
2820,54
2821,54
2822,48
2823,60
282,42
2824,48
2825,55
2826,53
2827,50
2828,47
2829,47
2830,50
2831,47
2832,59
2833,48
2834,51
2835,41
283,58
2836,53
2837,52
2838,51
2839,52
2840,51
2841,56
2842,45
2843,53
2844,55
2845,53
284,57
2846,47
2847,49
2848,46
2849,38
2850,52
2851,42
2852,50
2853,57
2854,48
28,55
285,53
2855,46
2856,46
2857,59
2858,55
2859,44
2860,50
2861,53
2862,52
2863,55
286,43
2864,46
2865,50
2866,52
2867,48
2868,53
2869,51
2870,36
2871,56
2872,38
2873,49
2874,51
287,48
2875,54
2876,52
2877,49
2878,51
2879,54
2880,55
2881,50
2882,54
2883,44
2884,49
2885,50
288,57
2886,53
2887,52
2888,52
2889,42
2890,51
2891,40
2892,47
2893,55
2894,46
289,50
2895,51
2896,42
2897,44
2898,44
2899,52
2900,54
2901,50
2902,52
2903,44
290,42
2904,53
2905,53
2906,53
2907,47
2908,43
2909,41
2910,43
2911,56
2912,52
2913,51
2914,51
291,46
2915,49
2916,49
2917,50
2918,47
2919,53
2920,54
2921,58
2922,49
2923,52
2924,56
292,47
2925,51
2926,59
2927,52
2928,47
2929,55
2930,43
2931,45
2932,54
2933,44
2934,50
293,52
2935,52
2936,47
2937,56
2938,47
2939,56
2940,48
2941,48
2942,49
2943,49
2944,44
294,55
2945,52
2946,43
2947,52
2948,48
2949,51
2950,49
2951,42
2952,44
29,53
2953,53
2954,55
295,51
2955,49
2956,45
2957,59
2958,51
2959,52
2960,61
2961,40
2962,48
2963,47
2964,41
296,47
2965,54
2966,51
2967,40
2968,58
2969,62
2970,41
2971,53
2972,48
2973,58
2974,42
297,52
2975,43
2976,58
2977,52
2978,47
2979,51
2980,52
2981,60
2982,44
2983,65
2984,53
298,52
2985,45
2986,46
2987,49
2988,50
2989,45
2990,49
2991,56
2992,47
2993,41
2994,50
299,51
2995,47
2996,44
2997,55
2998,44
2999,46
3000,52
3001,62
3002,53
3003,56
3004,47
300,48
3005,46
3006,49
3007,43
3008,50
3009,47
3010,54
3011,48
3012,52
3013,45
3014,51
301,53
3015,53
3016,46
3017,55
3018,47
3019,50
3020,51
3021,43
3022,46
3023,48
3024,48
302,54
3025,49
3026,52
3027,49
3028,51
3029,52
3030,51
3031,56
3032,53
3033,55
303,37
3034,54
3035,44
3036,45
3037,55
3038,49
3039,59
3040,52
3041,53
3042,48
3043,47
3044,48
304,49
3045,58
3046,43
3047,43
30,48
3048,52
3049,58
3050,51
3051,50
3052,44
3053,39
3054,52
305,53
3055,44
3056,47
3057,56
3058,50
3059,55
3060,59
3061,50
3062,58
3063,49
3064,53
3065,47
3066,39
306,65
3067,41
3068,59
3069,52
3070,52
3071,42
3072,44
3073,43
307,43
3074,50
3075,46
3076,53
3077,64
3078,57
3079,47
3080,52
3081,49
3082,46
3083,54
3084,53
308,48
3085,52
3086,46
3087,44
3088,37
3089,50
3090,55
3091,56
3092,50
3093,46
3094,40
309,54
3095,53
3096,59
3097,49
3098,48
3099,54
3100,42
3101,53
3102,55
3103,51
3104,52
310,51
3105,50
3106,41
3107,54
3108,44
3109,43
3110,57
3111,49
3112,51
3113,57
3114,49
311,47
3115,54
3116,47
3117,55
3118,46
3119,48
3120,55
3121,44
3122,55
3123,54
3124,50
3125,48
312,56
3126,56
3127,52
3128,49
3129,51
3130,47
3131,57
3132,50
3133,53
3134,50
313,53
3135,54
3136,51
3137,54
3138,47
3139,48
3140,49
3141,60
3142,46
31,43
3143,54
3144,49
314,54
3145,50
3146,46
3147,49
3148,48
3149,42
3150,46
3151,43
3152,46
3153,53
3154,49
315,54
3155,45
3156,43
3157,52
3158,46
3159,51
3160,52
3161,47
3162,46
3163,52
3164,45
316,45
3165,44
3166,49
3167,52
3168,50
3169,49
3170,51
3171,41
3172,56
3173,56
3174,37
3175,51
317,56
3176,44
3177,47
3178,59
3179,43
3180,49
3181,46
3182,54
3183,54
3184,46
318,52
3185,49
3186,45
3187,45
3188,55
3189,49
3190,55
3191,36
3192,49
3193,51
3194,46
319,53
3195,49
3196,53
3197,58
3198,49
3199,40
3200,36
3201,52
3202,41
3203,52
320,45
3204,53
3205,54
3206,50
3207,54
3208,61
3209,52
3210,53
3211,52
3212,62
3213,50
3214,53
321,47
3215,47
3216,46
3217,48
3218,48
3219,49
3220,45
3221,46
3222,50
3223,49
3224,50
322,54
3225,48
3226,42
3227,50
3228,48
3229,53
3230,63
3231,50
3232,56
3233,52
3234,63
323,50
3235,51
3236,54
3237,58
3238,57
3239,57
3240,47
3241,48
3242,44
3243,52
324,40
3244,46
3245,48
3246,51
3247,49
3248,46
3249,52
32,50
3250,53
3251,51
3252,42
3253,54
3254,48
325,47
3255,48
3256,51
3257,56
3258,51
3259,43
3260,55
3261,60
3262,53
3263,45
3264,44
326,49
3265,51
3266,45
3267,49
3268,51
3269,48
3270,55
3271,55
3272,55
3273,53
3274,59
327,47
3275,56
3276,56
3277,52
3278,54
3279,58
3280,52
3281,52
3282,47
3283,49
3284,53
328,46
3285,47
3286,49
3287,56
3288,52
3289,43
3290,52
3291,48
3292,55
3293,51
3294,41
329,48
3295,57
3296,54
3297,47
3298,42
3299,54
3300,48
3301,49
3302,39
3303,58
3304,47
330,45
3305,56
3306,49
3307,56
3308,48
3309,51
3310,42
3311,45
3312,50
3313,51
3314,52
3315,51
331,56
3316,53
3317,49
3318,49
3319,58
3320,48
3321,43
3322,48
3323,51
3324,44
3325,46
332,63
3326,59
3327,57
3328,60
3329,52
3330,51
3331,55
3332,46
3333,45
3334,41
3335,53
333,57
3336,56
3337,52
3338,62
3339,43
3340,50
3341,52
3342,47
3343,59
3344,47
334,52
3345,57
3346,46
3347,40
3348,56
3349,46
3350,50
3351,46
33,52
3352,54
3353,51
3354,58
335,48
3355,47
3356,50
3357,47
3358,50
3359,52
3360,47
3361,46
3362,43
3363,48
3364,60
336,49
3365,41
3366,51
3367,42
3368,50
3369,50
3370,50
3371,53
3372,47
3373,45
337,44
3374,52
3375,54
3376,52
3377,48
3378,36
3379,48
3380,54
3381,48
3382,50
3383,47
3384,51
338,52
3385,50
3386,51
3387,43
3388,56
3389,60
3390,49
3391,54
3392,42
3393,41
3394,54
339,48
3395,51
3396,55
3397,51
3398,63
3399,49
3400,41
3401,45
3402,51
3403,44
3404,48
340,47
3405,47
3406,54
3407,48
3408,51
3409,50
3410,53
3411,51
3412,55
3413,50
3414,51
341,47
3415,53
3416,36
3417,49
3418,49
3419,51
3420,54
3421,48
3422,51
3423,61
3424,44
342,55
3425,54
3426,51
3427,45
3428,48
3429,51
3430,52
3431,50
3432,46
3433,49
3434,47
343,54
3435,47
3436,55
3437,46
3438,55
3439,55
3440,48
3441,36
3442,51
3443,49
3444,55
3445,62
344,57
3446,44
3447,40
3448,54
3449,52
3450,46
3451,45
3452,48
3453,59
3454,54
34,55
345,52
3455,48
3456,54
3457,50
3458,54
3459,50
3,46
3460,53
3461,44
3462,52
3463,50
3464,52
346,50
3465,40
3466,51
3467,43
3468,50
3469,49
3470,55
3471,50
3472,47
3473,54
3474,47
347,55
3475,57
3476,53
3477,61
3478,58
3479,44
3480,50
3481,57
3482,46
3483,47
3484,43
348,53
3485,49
3486,48
3487,55
3488,43
3489,52
3490,51
3491,48
3492,43
3493,46
3494,57
3495,53
349,57
3496,44
3497,54
3498,48
3499,46
3500,56
3501,46
3502,46
3503,55
3504,50
350,47
3505,50
3506,49
3507,37
3508,56
3509,57
3510,54
3511,54
3512,46
3513,41
351,41
3514,50
3515,46
3516,48
3517,45
3518,53
3519,57
3520,58
3521,43
3522,45
3523,37
3524,54
352,53
3525,46
3526,48
3527,48
3528,49
3529,51
3530,40
3531,55
3532,53
3533,55
3534,57
353,51
3535,56
35,36
3536,50
3537,42
3538,37
3539,55
3540,61
3541,46
3542,44
3543,44
3544,53
354,50
3545,56
3546,47
3547,52
3548,53
3549,52
3550,55
3551,41
3552,56
3553,47
3554,56
355,52
3555,47
3556,46
3557,60
3558,56
3559,50
3560,51
3561,49
3562,55
3563,44
356,41
3564,59
3565,57
3566,45
3567,46
3568,59
3569,56
